ID,DiscordId,DiscordUsername,DiscordDiscriminator,CreatedAt,UpdatedAt,WalletAddress,Missions
1078,879816664441556993,maiq1101,6995,2023-05-26T12:29:26.562Z,2023-05-26T13:40:15.69Z,0x5ff37658071B901cC6026b52c39b4b5883c38746,"{1,2,3,4,5}"
1084,111199925701730304,Leandro Moreira 53,2953,2023-05-27T03:06:24.386Z,2023-05-27T03:06:24.408Z,0x1fa5165975f2d026299ae79d9d72b4959a126baf,{1}
1077,843663267154100224,Mariane,9856,2023-05-26T12:23:08.56Z,2023-05-26T13:44:54.643Z,0x6F900525b076A60Ca253D4b1C86a2aAcA7D77a63,"{1,2,3,4,5,6,7}"
1092,1016466919156621414,GabrielVieira,0972,2023-05-28T15:24:25.162Z,2023-05-28T20:15:39.163Z,0xa009E89114888829a308639A4C3CE3A59aece345,"{1,2,3,4,5,6,7,8,9}"
1091,1023672760339275776,PFPStyle,1847,2023-05-27T21:24:23.489Z,2023-05-27T22:09:23.899Z,0x63e250d74c3Bf8A1E192af8E3cB12C822DDCbe70,"{1,2,3,4,5}"
1075,460955802585268234,Lenon Sousa,3467,2023-05-26T03:36:39.332Z,2023-05-27T18:11:00.128Z,0xb38a919Da1ffff4BdD82375E84fC255D82bc37Ae,"{1,2,3,4,5,6,7,8,9}"
1071,1002590477129883739,Adilson,9704,2023-05-25T20:23:27.302Z,2023-05-27T23:24:04.677Z,0x512dbB7446FB2833932e6A5Db385a9b8a78A3cf7,"{1,2,3,4,5,6,7,8,9}"
1094,1035573188748390480,Lulo,4138,2023-05-28T23:50:14.007Z,2023-05-28T23:50:14.017Z,0x64C25ab4cCd115C3430592eA297817D4c61068Cd,{1}
1082,961248975325888532,AVΞ | Minds BR ♻,2406,2023-05-26T21:02:40.749Z,2023-05-29T00:29:02.431Z,0xCD51B0966A4Ecf439742AD83E6382Bf45A29115b,"{1,2,3,4}"
1085,928745251311616000,Justhon,3288,2023-05-27T03:14:28.948Z,2023-05-29T05:28:16.873Z,0x08c38f295DC03407783823aC2c53331DAAb77F35,"{1,2,3,4,5,6,7,8,9}"
1100,364981878643490816,MVN,3418,2023-05-29T16:21:52.792Z,2023-05-29T16:35:23.055Z,0xAa212D3dD4ab594e44Fd2F8e6c88e8997cED3a52,"{1,2}"
1074,921043136279625758,MB31,1861,2023-05-26T03:01:42.008Z,2023-05-29T01:52:22.171Z,0xAF4D51F42378bbAf46802c3C2A648e786a3A81e1,"{1,2,3,4,5}"
1097,509072062158209067,Dread,6212,2023-05-29T10:56:29.319Z,2023-05-29T11:05:51.91Z,0x6b670F159760ED7ec96FCed61e7eD624Cb36BEF2,"{1,2,3,4,5}"
1099,707746698893459677,Sower Investe,9986,2023-05-29T15:58:08.64Z,2023-05-29T16:44:29.053Z,0x95566D15873F0Fdb19773f9D7c322a96B2B66384,"{1,2,3,4,5,6,7,8,9}"
1108,887895001449762867,Swami Katharius,0101,2023-05-31T03:20:00.128Z,2023-05-31T03:59:50.719Z,0xE3b12353945365acfbCd5C35C4a4570DBd0DF005,"{1,2,3,4,5,6,7,8,9}"
1101,1021388174825631795,CLD,8685,2023-05-29T16:39:20.326Z,2023-05-29T18:07:48.316Z,0x28D38948112F4022a87f972c3AFe222f4F3657D5,"{1,2,3,4,5,6,7,8,9}"
1102,917949605038137414,,9033,2023-05-30T02:44:10.602Z,2023-05-30T02:44:10.602Z,,
1103,117149718672310279,Batman_55 | Minds BR ♻,5786,2023-05-30T03:04:30.938Z,2023-05-30T03:04:31.014Z,0x1E564f386548A9dac68C6E5455632157139CC33D,{1}
1090,1068146037455343616,0xfc_flavio,0110,2023-05-27T18:34:09.412Z,2023-05-30T21:43:05.725Z,0x3772745ccbee4d03fa863f7f78abbea8cb67d5de,"{1,2,3,4,5,6,7,8,9}"
1104,900051515098689617,,0919,2023-05-30T11:01:09.979Z,2023-05-30T11:01:09.979Z,,
1105,951166371608268813,WyverLeiteGutierres,8185,2023-05-30T13:16:24.46Z,2023-05-30T13:16:24.529Z,0xabe6664FB8979A215322083b5370264B72873EF1,{1}
1098,882632283402666044,Vinícius Maroch - Pixel Baby Dog,1165,2023-05-29T15:38:12.283Z,2023-05-30T16:45:40.652Z,0x1a2083dA44be5A07f142E689D19aa26c9f35be11,"{1,2,3,4}"
1107,745790908082946180,LOGANHELSING,2682,2023-05-31T02:35:35.894Z,2023-05-31T02:35:35.964Z,0x280FDcd478FA8a52a36428b4A15d580726809219,{1}
1118,231289000156069889,poseid0n,2755,2023-06-01T23:09:51.131Z,2023-06-01T23:15:30.776Z,0x77E208B967908bd8DA005018B8b0A8aA465b1593,"{1,2,3,4}"
1119,535107530259562497,Silky,3580,2023-06-02T00:37:49.291Z,2023-06-02T13:15:19.825Z,0xE698652d98Fb27B78124CD1c3F78010D9D816d7E,"{1,2,3,4,5,6,7,8}"
1120,938062970108395521,archenft,5422,2023-06-02T00:49:24.206Z,2023-06-03T13:36:23.142Z,0x4ec57D9E5f055e6aDAB021BfE8eaBe5D8133c4f7,"{1,2,3,4,5}"
1122,283988891093172224,zeroxxx,7777,2023-06-02T04:29:23.075Z,2023-06-02T05:51:18.088Z,0xd0f7Fbbe6A941fAA23a42fC64E1eB9c4561Afd3b,"{1,2,3,4,5,6,7,8,9}"
1123,371484665913147392,davinci v2,8914,2023-06-03T13:04:33.725Z,2023-06-03T13:34:26.689Z,0x331Be3D7A17f291f59C93EaaeF9a62D067094A1a,"{1,2,3,4,5,6,7,8,9}"
1113,1080405745310380063,medeirosmone,4835,2023-06-01T01:10:22.145Z,2023-06-06T01:24:21.178Z,0x4e1Df6d0EE9edF93C163d37eF86921F069E4c42a,"{1,2,3}"
1125,525267145936863252,el chapo tuga,5439,2023-06-04T15:58:52.376Z,2023-06-04T15:58:52.39Z,0x24983Ef1bb915bDcc18CB8BFd3993e6A84741425,{1}
1126,833905256109834261,Et Bilu,4065,2023-06-04T22:51:30.682Z,2023-06-04T22:51:30.697Z,0x22E840B61B0259f24E56Bbb60cF340b639760Ba1,{1}
1146,1001513808046592120,elimadev,8488,2023-06-12T11:41:09.579Z,2023-06-12T16:49:20.807Z,0x3A2b03cF9ce4c5a87D9e843b567639783320790a,"{1,2,3,4,5,6,7,8,9}"
1141,339180659652165634,cry.eth,1419,2023-06-09T00:07:06.525Z,2023-06-09T00:18:19.038Z,0x622ac32cc2c5d6e2379177086eb5c454234fcec6,"{1,2,3,4,5,6,7}"
1121,775138892567281725,claudinha,4896,2023-06-02T03:15:53.093Z,2023-06-05T02:21:17.519Z,0xA7A5B4a0c7281F96F36c32A3E794CC90f009C8Eb,"{1,2,3,4,5}"
1088,842889403910324255,CrisCorrea/MetaZeus/iBEED ID142,4693,2023-05-27T14:30:46.722Z,2023-06-05T02:31:55.041Z,0xb71498CC2A914E6956D68Ff4c7f0ED782af15658,"{1,2,3,4,5}"
1194,1008370584272502817,satsfolio,0,2023-06-22T15:10:54.588Z,2023-06-22T15:10:54.607Z,0x928e7347a5465CB4252fa7E6621F44721f77BFbD,{1}
1142,271430615964844043,AbMalk,0633,2023-06-09T15:57:17.439Z,2023-06-09T15:57:17.583Z,0xec15fE02973AdB62596c6a46E29f9Cb7cA235B29,{1}
1128,898956930691764324,FERNANDO_NFT,9439,2023-06-05T14:43:11.505Z,2023-06-05T15:22:08.495Z,0x5045F7ae251d3386ec48a0C9283503eC9B0826f4,"{1,2,3}"
1129,859362387244482580,Kako,9091,2023-06-05T16:09:21.485Z,2023-06-05T16:09:21.499Z,0xba16e63a9c132c417a97331c1c92dbb0a86cabd8,{1}
1134,464224818225741834,lukkascost,6044,2023-06-06T22:08:07.993Z,2023-06-06T23:50:11.317Z,0x5B120836D6f1b3c4eb4169700823C7d902a14a2E,"{1,2,3,4}"
1135,922827977258070026,Big_Boss,1856,2023-06-07T09:45:39.403Z,2023-06-07T10:15:47.149Z,0x8a2B74E16d54e5A1387240D3adDe975b6A766383,"{1,2,3}"
1070,943984670754869259,MarciaHAS,6020,2023-05-25T15:23:58.91Z,2023-06-05T23:31:03.537Z,0xCb1b04ce8cA6f8dD735120C0D9A133214438bFaE,"{1,2,3,4,5,6,7,8,9}"
1136,365215572226736128,brunoteixeiralc,9959,2023-06-07T12:13:57.052Z,2023-06-07T12:22:46.012Z,0xa5f83Dc5A95F5c080944e732731ddA8E328787cE,"{1,2,3}"
1131,863492068986322984,DaMintci,7727,2023-06-05T23:27:22.799Z,2023-06-06T00:06:21.12Z,0x42841bd1d58024700f1EcFF51f15780eEEd62e23,"{1,2,3,4,5}"
1127,914335524225949787,MARINHO,4358,2023-06-05T13:46:16.281Z,2023-06-06T14:42:28.639Z,0xB1E75109b140E984134a57c9D93c22B2392748c3,"{1,2,3,4,5}"
1130,1115390768232800376,biancamagri,0887,2023-06-05T21:46:19.08Z,2023-06-06T15:41:22.241Z,0xaD8Cfd000942178B94596fFDe22A478e31896b0A,"{1,2,3}"
1144,1114338123367845930,migashi,1457,2023-06-11T16:53:40.11Z,2023-06-12T21:45:47.366Z,0x9C8F2b1C6Fe6EBdB63574A0bbD93F095ACb7A67C,"{1,2,3,4}"
1132,814842576959438858,xx26,7419,2023-06-06T15:48:13.983Z,2023-06-06T16:00:39.144Z,0x5027DEEf07093089020cCc731D6F6B1370d60b8b,"{1,2,3}"
1137,777239488606634026,IvanVictor,5012,2023-06-07T13:25:05.811Z,2023-06-07T13:34:54.686Z,0xEEC1f0B35f2F94Cceb6d3906f571777feF71794E,"{1,2,3,4,5,6}"
1138,1005251972145885295,delgenaro,0672,2023-06-07T18:11:31.722Z,2023-06-07T19:41:15.526Z,0x91E3135987175e8D5289c2B761C2c0DE6eB449a1,"{1,2}"
1140,436153723224457217,Costard,3443,2023-06-07T21:08:25.422Z,2023-06-07T21:08:25.433Z,0x6F486E259e5E6C82fBc1b88BfF920D6336015E72,{1}
1139,1029133260229460100,jf,2960,2023-06-07T19:53:24.933Z,2023-06-08T19:30:11.623Z,0xEC3f93bF4C122f4dfeff1038824bf4683555fB6F,"{1,2}"
1184,427677991905132545,firehaux,0,2023-06-15T03:54:35.17Z,2023-06-15T04:00:04.355Z,0x8A1702FB908275094966F156D12F0ba729397873,"{1,2,3,4,5}"
1179,187709379355607040,ferreira_19,5893,2023-06-13T13:11:03.172Z,2023-06-13T13:21:19.966Z,0x0345389C9211113dEe83820F51d8Ebf327Cfa723,"{1,2,3,4}"
1145,1109228078472900630,Liz369,5666,2023-06-11T17:12:00.975Z,2023-06-11T17:12:00.988Z,0xe0dB7Aea99073aedd27458B7dAb3A223548dda7c,{1}
1143,1098184127372603413,LeGottschalg,5348,2023-06-10T12:00:49.665Z,2023-06-11T18:30:30.075Z,0x13bEB1DCa50F26015fc026e9e7156748E3EEA35D,"{1,2,3,4,5,6}"
1180,802721088848920577,Seroy,0382,2023-06-13T18:42:46.926Z,2023-06-13T18:42:46.948Z,0xfE2F32f06A36259897Cd02d8EbEA127B586F8fB0,{1}
1181,136957544353628160,hazyro,0,2023-06-13T21:52:38.278Z,2023-06-13T21:57:01.395Z,0x6a553bC8AC984Db3951F90103BBA173435c70d3E,"{1,2}"
1185,1085924431756525630,robsonss,5912,2023-06-15T14:15:37.421Z,2023-06-15T14:15:37.464Z,0xf651B38746Fff08943035627f1081CB5152b9A4D,{1}
1188,732302496160022599,CostaJpeg,8978,2023-06-16T14:43:47.371Z,2023-06-19T14:51:59.345Z,0x04a1F7AC9B9EDd8899A78b76449F8B91B6b0f8B2,"{1,2,3,4}"
1189,932754587948032052,,7490,2023-06-19T16:43:02.042Z,2023-06-19T16:43:02.042Z,,
1183,741839030194536554,rodrigoook9/seaswap,7985,2023-06-14T12:00:53.195Z,2023-06-14T13:14:01.694Z,0x4245015AD786b6Af1ACed544127aF4DC8C6083fa,"{1,2,3,4,5,6,7,8,9}"
1182,364910229042757644,alexis_2705,0,2023-06-14T11:25:31.483Z,2023-06-14T11:50:05.358Z,0x9289F6199701D4DACa8d30767AD202DE55dE6818,"{1,2,3,4,5,6,7}"
1190,964847143934361611,,7169,2023-06-20T14:53:19.322Z,2023-06-20T14:53:19.322Z,,
1186,883469624908333076,Bruna_,8567,2023-06-16T00:19:53.326Z,2023-06-16T00:29:03.561Z,0x643727b5e3814C2AC9F96d278cB429DF98A581A5,"{1,2,3,4}"
1133,318454230803283968,smartsec,6345,2023-06-06T21:16:11.189Z,2023-06-16T11:52:40.652Z,0x8EDdb6EFFB76102587564a06c3B13652E27f3423,"{1,2,3,4,5,6,7,8,9}"
1187,1000138450575560746,Gui.timao,9069,2023-06-16T10:30:34.68Z,2023-06-16T12:40:41.955Z,0x3087e9D70ba91c60D46Dd51A3864126d7FA11C42,"{1,2,3,4,5,6,7,8}"
1191,1101759500509253663,DENSEL,6131,2023-06-21T04:49:17.791Z,2023-06-21T04:49:17.97Z,0x564eA8ef340da38a75c8E8F2946EEb98837EE24D,{1}
1195,846648915175800855,anniesnow,0,2023-06-22T15:39:00.909Z,2023-06-22T15:39:00.938Z,0x1C2c814cFE6eCe66a5cc0375a88f313B08d2B051,{1}
1192,1024822056824623145,Amanda_725,8487,2023-06-21T18:30:32.558Z,2023-06-21T18:30:36.8Z,0x483003ECAb3b42F607891783572A383B63a67F1a,{1}
1193,290248391730921472,oconner.,0,2023-06-22T15:05:21.219Z,2023-06-22T15:51:12.663Z,0x2fb6A8aa4F5ec77121eb01e9ECB7BBB781eFe3ea,"{1,2,3,4,5,6,7,8}"
1196,758864780068519968,investidorparalelo_youtube,0,2023-06-22T18:15:31.572Z,2023-06-22T18:28:35.719Z,0x500b86ae5D26A98c5acF602541D7Ad1F1E369B26,"{1,2,3}"
1197,1085946192460001450,juniin.eth,1178,2023-06-22T22:54:52.766Z,2023-06-22T22:54:52.8Z,0xF97d74e2FF3C680beB36fD39CEF4A7EEf2D5646D,{1}
1198,329305425063313409,erickhiguchi,0,2023-06-23T02:19:41.76Z,2023-06-23T02:55:58.744Z,0xfd50414ca4935fa17fe3557bf40808d42ae4ebfd,"{1,2,3,4,5,6}"
1200,1009157812548542517,aniramqr,0,2023-06-23T13:38:56.147Z,2023-06-23T14:21:17.745Z,0x8479E2f70623a659656940f09eD3FA20bAd35F65,"{1,2,3,4,5}"
1201,987837734624325714,nicolas1920,0,2023-06-23T19:39:28.187Z,2023-06-23T20:18:44.296Z,0x4C88905aCB4e6B8B4eb926B560cCf4ECA45F8314,"{1,2,3,4,5,6,7,8}"
1208,1102993510954704936,.mauroc.,0,2023-06-28T19:19:42.989Z,2023-06-29T00:36:49.777Z,0x419356AfEc1F1910C2Dc0bf638DAB47010f289ca,"{1,2,3,4,5,6,7,8,9}"
1202,1090318339076788447,fmkawakami.eth,0,2023-06-23T21:19:39.214Z,2023-06-23T21:54:58.431Z,0xb1701BA100440344E03dcdBdEA0b9858004d6b91,"{1,2,3,4,5,6,7,8}"
1203,386807095732731904,rodrigonapa,0,2023-06-24T11:40:03.549Z,2023-06-24T11:40:03.667Z,0x641710e268304901a5d3050754B3049bA712348f,{1}
1209,870502175703441489,juliano5569,0,2023-07-01T02:08:38.376Z,2023-07-01T03:34:31.351Z,0x36A0BcC1D38E2811A0830f5afef9204d5493bBCA,"{1,2,3,4,5,6,7,8}"
1210,702653749780283415,joaolyra,0,2023-07-02T22:52:56.606Z,2023-07-02T22:52:56.762Z,0x914C3E230Bd187111D7B58Aa4FAB9E981AC5c8f7,{1}
1206,999015372026040440,vitorcardoso_,0,2023-06-25T10:34:25.525Z,2023-06-25T11:02:34.688Z,0xe26918e1C275ea446a65B534A166C8d180D0C493,"{1,2,3,4,5,6,7}"
1204,403888367827288085,fab_zero,0,2023-06-24T16:27:19.718Z,2023-06-25T16:12:10.438Z,0x5FA25F9e5984f79769a198DD6ab005E5a6A3195d,"{1,2,3,4}"
1205,343766451045400576,_guavo,0,2023-06-25T01:10:56.825Z,2023-06-25T19:39:26.523Z,0x010AFE100c0e6fB95D75085AB7BDa4638508a9fa,"{1,2,3,4,5,6,7}"
1207,354455974641139712,luizlopes.,0,2023-06-26T18:10:26.482Z,2023-06-26T18:10:26.659Z,0x898b2Fc78322fb4C322a154DA9B3154CD57626F4,{1}
1199,696344021487976449,stockbr,0,2023-06-23T10:11:34.594Z,2023-06-27T12:40:20.265Z,0x1b208b14369202886740add4188f34E096bD6cb2,"{1,2,3,4,5,6,7,8,9}"
